Year,Entidad_federativa,Municipio,GeoCode,Value
2015,Michoacán de Ocampo,Jiménez,16044,66.77269314
2015,Michoacán de Ocampo,Jiquilpan,16045,58.37579312
2015,Michoacán de Ocampo,Juárez,16046,64.6875278
2015,Michoacán de Ocampo,Jungapeo,16047,66.56609096
2015,Michoacán de Ocampo,Lagunillas,16048,61.54817013
2015,Michoacán de Ocampo,Madero,16049,79.39321484
2015,Michoacán de Ocampo,Maravatío,16050,72.99196841
2015,Michoacán de Ocampo,Marcos Castellanos,16051,56.10339006
2015,Michoacán de Ocampo,Lázaro Cárdenas,16052,45.75840409
2015,Michoacán de Ocampo,Morelia,16053,49.64432043
2015,Michoacán de Ocampo,Morelos,16054,80.73815496
2015,Michoacán de Ocampo,Múgica,16055,63.31599125
2015,Michoacán de Ocampo,Nahuatzen,16056,87.44840733
2015,Michoacán de Ocampo,Nocupétaro,16057,85.02435446
2015,Michoacán de Ocampo,Nuevo Parangaricutiro,16058,65.70213999
2015,Michoacán de Ocampo,Nuevo Urecho,16059,64.23461702
2015,Michoacán de Ocampo,Numarán,16060,72.16299006
2015,Michoacán de Ocampo,Ocampo,16061,80.6732927
2015,Michoacán de Ocampo,Pajacuarán,16062,73.59251892
2015,Michoacán de Ocampo,Panindícuaro,16063,73.90976513
2015,Michoacán de Ocampo,Parácuaro,16064,71.2949989
2015,Michoacán de Ocampo,Paracho,16065,72.53408595
2015,Michoacán de Ocampo,Pátzcuaro,16066,70.90499783
2015,Michoacán de Ocampo,Penjamillo,16067,72.62909541
2015,Michoacán de Ocampo,Peribán,16068,51.71113241
2015,Michoacán de Ocampo,La Piedad,16069,56.95517727
2015,Michoacán de Ocampo,Purépero,16070,68.27794755
2015,Michoacán de Ocampo,Puruándiro,16071,72.78262243
2015,Michoacán de Ocampo,Queréndaro,16072,75.87228387
2015,Michoacán de Ocampo,Quiroga,16073,78.04498851
2015,Michoacán de Ocampo,Cojumatlán de Régules,16074,71.75743027
2015,Michoacán de Ocampo,Los Reyes,16075,56.60728648
2015,Michoacán de Ocampo,Sahuayo,16076,60.39612789
2015,Michoacán de Ocampo,San Lucas,16077,76.09908894
2015,Michoacán de Ocampo,Santa Ana Maya,16078,76.36207992
2015,Michoacán de Ocampo,Salvador Escalante,16079,81.1988568
2015,Michoacán de Ocampo,Senguio,16080,71.18975339
2015,Michoacán de Ocampo,Susupuato,16081,83.29192547
2015,Michoacán de Ocampo,Tacámbaro,16082,64.83843209
2015,Michoacán de Ocampo,Tancítaro,16083,62.11456547
2015,Michoacán de Ocampo,Tangamandapio,16084,73.38995372
2015,Michoacán de Ocampo,Tangancícuaro,16085,62.73040511
2015,Michoacán de Ocampo,Tanhuato,16086,62.99150604
2015,Michoacán de Ocampo,Taretan,16087,52.60147576
2015,Michoacán de Ocampo,Tarímbaro,16088,50.48075266
2015,Michoacán de Ocampo,Tepalcatepec,16089,59.89030195
2015,Michoacán de Ocampo,Tingambato,16090,74.10814353
2015,Michoacán de Ocampo,Tingüindín,16091,61.15612638
2015,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,16092,80.25009584
2015,Michoacán de Ocampo,Tlalpujahua,16093,70.70899064
2015,Michoacán de Ocampo,Tlazazalca,16094,77.41247624
2015,Michoacán de Ocampo,Tocumbo,16095,57.35380467
2015,Michoacán de Ocampo,Tumbiscatío,16096,84.111146
2015,Michoacán de Ocampo,Turicato,16097,74.93250841
2015,Michoacán de Ocampo,Tuxpan,16098,66.88608411
2015,Michoacán de Ocampo,Tuzantla,16099,82.53822285
2015,Michoacán de Ocampo,Tzintzuntzan,16100,69.64343407
2015,Michoacán de Ocampo,Tzitzio,16101,84.19184717
2015,Michoacán de Ocampo,Uruapan,16102,58.85215901
2015,Michoacán de Ocampo,Venustiano Carranza,16103,71.25310045
2015,Michoacán de Ocampo,Villamar,16104,71.53155715
2015,Michoacán de Ocampo,Vista Hermosa,16105,61.60216355
2015,Michoacán de Ocampo,Yurécuaro,16106,67.28563909
2015,Michoacán de Ocampo,Zacapu,16107,66.99849887
2015,Michoacán de Ocampo,Zamora,16108,57.00111649
2015,Michoacán de Ocampo,Zináparo,16109,54.93302181
2015,Michoacán de Ocampo,Zinapécuaro,16110,70.38437153
2015,Michoacán de Ocampo,Ziracuaretiro,16111,64.35881214
2015,Michoacán de Ocampo,Zitácuaro,16112,65.5885898
2015,Michoacán de Ocampo,José Sixto Verduzco,16113,73.74274523
2015,Morelos,,17,
2015,Morelos,Amacuzac,17001,63.46740231
2015,Morelos,Atlatlahucan,17002,46.09072463
2015,Morelos,Axochiapan,17003,80.9305927
2015,Morelos,Ayala,17004,62.36065867
2015,Morelos,Coatlán del Río,17005,56.10563791
2015,Morelos,Cuautla,17006,53.74719184
2015,Morelos,Cuernavaca,17007,38.9668889
2015,Morelos,Emiliano Zapata,17008,53.22411634
2015,Morelos,Huitzilac,17009,49.95101616
2015,Morelos,Jantetelco,17010,62.20056438
2015,Morelos,Jiutepec,17011,45.63951161
2015,Morelos,Jojutla,17012,57.09083847
2015,Morelos,Jonacatepec,17013,63.29398078
2015,Morelos,Mazatepec,17014,50.92239042
2015,Morelos,Miacatlán,17015,70.91999348
2015,Morelos,Ocuituco,17016,83.76987623
2015,Morelos,Puente de Ixtla,17017,69.8453016
2015,Morelos,Temixco,17018,64.3634213
2015,Morelos,Tepalcingo,17019,76.67843536
2015,Morelos,Tepoztlán,17020,41.7102483
2015,Morelos,Tetecala,17021,58.55086811
2015,Morelos,Tetela del Volcán,17022,82.51345213
2015,Morelos,Tlalnepantla,17023,75.03617768
2015,Morelos,Tlaltizapán de Zapata,17024,62.41347433
2015,Morelos,Tlaquiltenango,17025,58.25661775
2015,Morelos,Tlayacapan,17026,55.03550249
2015,Morelos,Totolapan,17027,65.32113343
2015,Morelos,Xochitepec,17028,60.62479307
2015,Morelos,Yautepec,17029,57.07087362
2015,Morelos,Yecapixtla,17030,66.1380317
2015,Morelos,Zacatepec,17031,52.38668985
2015,Morelos,Zacualpan de Amilpas,17032,75.06689977
2015,Morelos,Temoac,17033,82.20417381
2015,Nayarit,,18,
2015,Nayarit,Acaponeta,18001,59.47896501
2015,Nayarit,Ahuacatlán,18002,45.06524716
2015,Nayarit,Amatlán de Cañas,18003,52.86606684
2015,Nayarit,Compostela,18004,48.05495331
2015,Nayarit,Huajicori,18005,90.31168116
2015,Nayarit,Ixtlán del Río,18006,56.41983876
2015,Nayarit,Jala,18007,74.1928166
2015,Nayarit,Xalisco,18008,33.04703902
2015,Nayarit,Del Nayar,18009,87.49113937
2015,Nayarit,Rosamorada,18010,53.6321817
2015,Nayarit,Ruíz,18011,67.31368065
2015,Nayarit,San Blas,18012,57.31196798
2015,Nayarit,San Pedro Lagunillas,18013,52.76683183
2015,Nayarit,Santa María del Oro,18014,45.23018394
2015,Nayarit,Santiago Ixcuintla,18015,53.27195628
2015,Nayarit,Tecuala,18016,58.09753785
2015,Nayarit,Tepic,18017,34.25950643
2015,Nayarit,Tuxpan,18018,58.7754814
2015,Nayarit,La Yesca,18019,83.78385389
2015,Nayarit,Bahía de Banderas,18020,32.42188301
2015,Nuevo León,,19,
2015,Nuevo León,Abasolo,19001,17.60517647
2015,Nuevo León,Agualeguas,19002,12.75075438
2015,Nuevo León,Los Aldamas,19003,29.66242038
2015,Nuevo León,Allende,19004,27.30117172
2015,Nuevo León,Anáhuac,19005,53.99148663
2015,Nuevo León,Apodaca,19006,23.26184965
2015,Nuevo León,Aramberri,19007,67.21849001
2015,Nuevo León,Bustamante,19008,44.47981936
2015,Nuevo León,Cadereyta Jiménez,19009,39.39750639
2015,Nuevo León,El Carmen,19010,40.78501287
2015,Nuevo León,Cerralvo,19011,64.41545604
2015,Nuevo León,Ciénega de Flores,19012,42.17008491
2015,Nuevo León,China,19013,44.00521262
2015,Nuevo León,Doctor Arroyo,19014,71.25276464
2015,Nuevo León,Doctor Coss,19015,22.93674485
2015,Nuevo León,Doctor González,19016,15.72330548
2015,Nuevo León,Galeana,19017,64.41315785
2015,Nuevo León,García,19018,30.15412797
2015,Nuevo León,San Pedro Garza García,19019,5.638615082
2015,Nuevo León,General Bravo,19020,48.30748214
2015,Nuevo León,General Escobedo,19021,33.41928977
2015,Nuevo León,General Terán,19022,43.52412413
2015,Nuevo León,General Treviño,19023,20.31812577
2015,Nuevo León,General Zaragoza,19024,61.03295894
2015,Nuevo León,General Zuazua,19025,36.39735608
2015,Nuevo León,Guadalupe,19026,24.79519971
2015,Nuevo León,Los Herreras,19027,11.265625
2015,Nuevo León,Higueras,19028,18.98821681
2015,Nuevo León,Hualahuises,19029,52.19642857
2015,Nuevo León,Iturbide,19030,59.13749184
2015,Nuevo León,Juárez,19031,35.36697823
2015,Nuevo León,Lampazos de Naranjo,19032,44.82992605
2015,Nuevo León,Linares,19033,50.86861482
2015,Nuevo León,Marín,19034,43.00505747
2015,Nuevo León,Melchor Ocampo,19035,5.071713147
2015,Nuevo León,Mier y Noriega,19036,75.98030919
2015,Nuevo León,Mina,19037,41.58369196
2015,Nuevo León,Montemorelos,19038,33.69895108
2015,Nuevo León,Monterrey,19039,23.12343105
2015,Nuevo León,Parás,19040,15.37070938
2015,Nuevo León,Pesquería,19041,32.3670367
2015,Nuevo León,Los Ramones,19042,38.64780876
2015,Nuevo León,Rayones,19043,72.11302428
2015,Nuevo León,Sabinas Hidalgo,19044,45.65063096
2015,Nuevo León,Salinas Victoria,19045,33.03496451
2015,Nuevo León,San Nicolás de los Garza,19046,18.90814434
2015,Nuevo León,Hidalgo,19047,19.87277677
2015,Nuevo León,Santa Catarina,19048,22.69324601
2015,Nuevo León,Santiago,19049,28.24518285
2015,Nuevo León,Vallecillo,19050,36.80645161
2015,Nuevo León,Villaldama,19051,41.76080457
2015,Oaxaca,,20,
2015,Oaxaca,Abejones,20001,95.14871194
2015,Oaxaca,Acatlán de Pérez Figueroa,20002,71.49224525
2015,Oaxaca,Asunción Cacalotepec,20003,95.54874652
2015,Oaxaca,Asunción Cuyotepeji,20004,73.91224018
2015,Oaxaca,Asunción Ixtaltepec,20005,59.60826535
2015,Oaxaca,Asunción Nochixtlán,20006,67.37799535
2015,Oaxaca,Asunción Ocotlán,20007,97.09255079
2015,Oaxaca,Asunción Tlacolulita,20008,80.28486647
2015,Oaxaca,Ayotzintepec,20009,96.19478009
2015,Oaxaca,El Barrio de la Soledad,20010,47.74170044
2015,Oaxaca,Calihualá,20011,90.1678508
2015,Oaxaca,Candelaria Loxicha,20012,88.23221015
2015,Oaxaca,Ciénega de Zimatlán,20013,84.64823009
2015,Oaxaca,Ciudad Ixtepec,20014,53.58273831
2015,Oaxaca,Coatecas Altas,20015,97.40807834
2015,Oaxaca,Coicoyán de las Flores,20016,99.38443962
2015,Oaxaca,La Compañía,20017,93.09232905
2015,Oaxaca,Concepción Buenavista,20018,92.50343879
2015,Oaxaca,Concepción Pápalo,20019,96.14175978
2015,Oaxaca,Constancia del Rosario,20020,85.0810241
2015,Oaxaca,Cosolapa,20021,64.21324503
2015,Oaxaca,Cosoltepec,20022,94.17857143
2015,Oaxaca,Cuilápam de Guerrero,20023,61.66226706
2015,Oaxaca,Cuyamecalco Villa de Zaragoza,20024,94.77288836
2015,Oaxaca,Chahuites,20025,76.1071993
2015,Oaxaca,Chalcatongo de Hidalgo,20026,84.41451167
2015,Oaxaca,Chiquihuitlán de Benito Juárez,20027,90.12108262
2015,Oaxaca,Heroica Ciudad de Ejutla de Crespo,20028,75.1726989
2015,Oaxaca,Eloxochitlán de Flores Magón,20029,94.96137816
2015,Oaxaca,El Espinal,20030,42.81336278
2015,Oaxaca,Tamazulápam del Espíritu Santo,20031,85.67192531
2015,Oaxaca,Fresnillo de Trujano,20032,87.11097257
2015,Oaxaca,Guadalupe Etla,20033,35.83292079
2015,Oaxaca,Guadalupe de Ramírez,20034,75.62768943
2015,Oaxaca,Guelatao de Juárez,20035,59.24444444
2015,Oaxaca,Guevea de Humboldt,20036,96.98802274
2015,Oaxaca,Mesones Hidalgo,20037,95.38551228
2015,Oaxaca,Villa Hidalgo,20038,84.79538734
2015,Oaxaca,Heroica Ciudad de Huajuapan de León,20039,57.09655901
2015,Oaxaca,Huautepec,20040,97.64216534
2015,Oaxaca,Huautla de Jiménez,20041,77.35377694
2015,Oaxaca,Ixtlán de Juárez,20042,82.68793774
2015,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,20043,61.47871703
2015,Oaxaca,Loma Bonita,20044,66.29311717
2015,Oaxaca,Magdalena Apasco,20045,41.83579921
2015,Oaxaca,Magdalena Jaltepec,20046,84.75360825
2015,Oaxaca,Santa Magdalena Jicotlán,20047,89.6125
2015,Oaxaca,Magdalena Mixtepec,20048,98.18552733
2015,Oaxaca,Magdalena Ocotlán,20049,73.0411215
2015,Oaxaca,Magdalena Peñasco,20050,97.24079036
2015,Oaxaca,Magdalena Teitipac,20051,96.49265945
2015,Oaxaca,Magdalena Tequisistlán,20052,77.7169248
2015,Oaxaca,Magdalena Tlacotepec,20053,55.89864865
2015,Oaxaca,Magdalena Zahuatlán,20054,82.17941953
2015,Oaxaca,Mariscala de Juárez,20055,71.07320305
2015,Oaxaca,Mártires de Tacubaya,20056,71.3015873
2015,Oaxaca,Matías Romero Avendaño,20057,
2015,Oaxaca,Mazatlán Villa de Flores,20058,96.20763282
2015,Oaxaca,Miahuatlán de Porfirio Díaz,20059,68.98428253
2015,Oaxaca,Mixistlán de la Reforma,20060,97.6625222
2015,Oaxaca,Monjas,20061,81.60335196
2015,Oaxaca,Natividad,20062,54.85748219
2015,Oaxaca,Nazareno Etla,20063,63.73817863
2015,Oaxaca,Nejapa de Madero,20064,77.93490264
2015,Oaxaca,Ixpantepec Nieves,20065,92.86416185
2015,Oaxaca,Santiago Niltepec,20066,81.22059439
2015,Oaxaca,Oaxaca de Juárez,20067,45.08210734
2015,Oaxaca,Ocotlán de Morelos,20068,64.70402529
2015,Oaxaca,La Pe,20069,90.58617747
2015,Oaxaca,Pinotepa de Don Luis,20070,89.47432024
2015,Oaxaca,Pluma Hidalgo,20071,79.32979176
2015,Oaxaca,San José del Progreso,20072,88.99679641
2015,Oaxaca,Putla Villa de Guerrero,20073,69.05796266
2015,Oaxaca,Santa Catarina Quioquitani,20074,98.93953488
2015,Oaxaca,Reforma de Pineda,20075,79.43905525
2015,Oaxaca,La Reforma,20076,81.19992769
2015,Oaxaca,Reyes Etla,20077,47.20063237
2015,Oaxaca,Rojas de Cuauhtémoc,20078,40.92926045
2015,Oaxaca,Salina Cruz,20079,48.98476874
2015,Oaxaca,San Agustín Amatengo,20080,90.29481132
2015,Oaxaca,San Agustín Atenango,20081,81.23042071
2015,Oaxaca,San Agustín Chayuco,20082,90.24362074
2015,Oaxaca,San Agustín de las Juntas,20083,56.87811409
2015,Oaxaca,San Agustín Etla,20084,54.51057402
2015,Oaxaca,San Agustín Loxicha,20085,96.19144918
2015,Oaxaca,San Agustín Tlacotepec,20086,88.22288439
2015,Oaxaca,San Agustín Yatareni,20087,84.78536585
2015,Oaxaca,San Andrés Cabecera Nueva,20088,95.78813906
2015,Oaxaca,San Andrés Dinicuiti,20089,82.9696494
2015,Oaxaca,San Andrés Huaxpaltepec,20090,78.58327325
2015,Oaxaca,San Andrés Huayápam,20091,40.98345354
2015,Oaxaca,San Andrés Ixtlahuaca,20092,66.61126961
2015,Oaxaca,San Andrés Lagunas,20093,91.95485327
2015,Oaxaca,San Andrés Nuxiño,20094,92.63768997
2015,Oaxaca,San Andrés Paxtlán,20095,97.96620743
2015,Oaxaca,San Andrés Sinaxtla,20096,61.3425656
2015,Oaxaca,San Andrés Solaga,20097,87.34214092
2015,Oaxaca,San Andrés Teotilálpam,20098,95.90864023
2015,Oaxaca,San Andrés Tepetlapa,20099,96.62077295
2015,Oaxaca,San Andrés Yaá,20100,83.640625
2015,Oaxaca,San Andrés Zabache,20101,88.37829457
2015,Oaxaca,San Andrés Zautla,20102,44.00560081
2015,Oaxaca,San Antonino Castillo Velasco,20103,92.69017172
2015,Oaxaca,San Antonino el Alto,20104,88.46983997
2015,Oaxaca,San Antonino Monte Verde,20105,98.20117311
2015,Oaxaca,San Antonio Acutla,20106,93.2760181
2015,Oaxaca,San Antonio de la Cal,20107,55.9975463
2015,Oaxaca,San Antonio Huitepec,20108,97.62996159
2015,Oaxaca,San Antonio Nanahuatípam,20109,74.26188257
2015,Oaxaca,San Antonio Sinicahua,20110,97.00666173
2015,Oaxaca,San Antonio Tepetlapa,20111,95.12373114
2015,Oaxaca,San Baltazar Chichicápam,20112,82.611551
2015,Oaxaca,San Baltazar Loxicha,20113,88.14090287
2015,Oaxaca,San Baltazar Yatzachi el Bajo,20114,94.17688266
2015,Oaxaca,San Bartolo Coyotepec,20115,42.39733164
2015,Oaxaca,San Bartolomé Ayautla,20116,98.42186317
2015,Oaxaca,San Bartolomé Loxicha,20117,95.11
2015,Oaxaca,San Bartolomé Quialana,20118,82.7039031
2015,Oaxaca,San Bartolomé Yucuañe,20119,98.21750663
2015,Oaxaca,San Bartolomé Zoogocho,20120,79.36601307
2015,Oaxaca,San Bartolo Soyaltepec,20121,91.55329949
2015,Oaxaca,San Bartolo Yautepec,20122,91.06825939
2015,Oaxaca,San Bernardo Mixtepec,20123,87.72541306
2015,Oaxaca,San Blas Atempa,20124,76.66771543
2015,Oaxaca,San Carlos Yautepec,20125,90.72391463
2015,Oaxaca,San Cristóbal Amatlán,20126,98.42769608
2015,Oaxaca,San Cristóbal Amoltepec,20127,94.68554095
2015,Oaxaca,San Cristóbal Lachirioag,20128,79.84215886
2015,Oaxaca,San Cristóbal Suchixtlahuaca,20129,71.66315789
2015,Oaxaca,San Dionisio del Mar,20130,85.65614655
2015,Oaxaca,San Dionisio Ocotepec,20131,82.78634127
2015,Oaxaca,San Dionisio Ocotlán,20132,62.226254
2015,Oaxaca,San Esteban Atatlahuca,20133,96.52767528
2015,Oaxaca,San Felipe Jalapa de Díaz,20134,94.38827151
2015,Oaxaca,San Felipe Tejalápam,20135,68.21258988
2015,Oaxaca,San Felipe Usila,20136,94.40721454
2015,Oaxaca,San Francisco Cahuacuá,20137,96.80600462
2015,Oaxaca,San Francisco Cajonos,20138,93.37343358
2015,Oaxaca,San Francisco Chapulapa,20139,95.9813278
2015,Oaxaca,San Francisco Chindúa,20140,
2015,Oaxaca,San Francisco del Mar,20141,88.15121699
2015,Oaxaca,San Francisco Huehuetlán,20142,96.64036077
2015,Oaxaca,San Francisco Ixhuatán,20143,80.67944579
2015,Oaxaca,San Francisco Jaltepetongo,20144,93.71176471
2015,Oaxaca,San Francisco Lachigoló,20145,62.14080366
2015,Oaxaca,San Francisco Logueche,20146,95.05905512
2015,Oaxaca,San Francisco Nuxaño,20147,91.7
2015,Oaxaca,San Francisco Ozolotepec,20148,98.40378549
2015,Oaxaca,San Francisco Sola,20149,76.95220126
2015,Oaxaca,San Francisco Telixtlahuaca,20150,66.83363262
2015,Oaxaca,San Francisco Teopan,20151,97.8037037
2015,Oaxaca,San Francisco Tlapancingo,20152,95.24125133
2015,Oaxaca,San Gabriel Mixtepec,20153,83.88660265
2015,Oaxaca,San Ildefonso Amatlán,20154,94.61134356
2015,Oaxaca,San Ildefonso Sola,20155,90.38940092
2015,Oaxaca,San Ildefonso Villa Alta,20156,84.16570654
2015,Oaxaca,San Jacinto Amilpas,20157,42.8991839
2015,Oaxaca,San Jacinto Tlacotepec,20158,96.01417722
2015,Oaxaca,San Jerónimo Coatlán,20159,96.70255915
2015,Oaxaca,San Jerónimo Silacayoapilla,20160,69.97200622
2015,Oaxaca,San Jerónimo Sosola,20161,92.48074427
2015,Oaxaca,San Jerónimo Taviche,20162,90.88684504
2015,Oaxaca,San Jerónimo Tecóatl,20163,89.25892232
2015,Oaxaca,San Jorge Nuchita,20164,92.89711265
2015,Oaxaca,San José Ayuquila,20165,84.08238173
2015,Oaxaca,San José Chiltepec,20166,69.21833053
2015,Oaxaca,San José del Peñasco,20167,91.95789474
2015,Oaxaca,San José Estancia Grande,20168,68.21364653
2015,Oaxaca,San José Independencia,20169,92.75106564
2015,Oaxaca,San José Lachiguiri,20170,97.82474615
2015,Oaxaca,San José Tenango,20171,95.37589389
2015,Oaxaca,San Juan Achiutla,20172,90.16201117
2015,Oaxaca,San Juan Atepec,20173,94.71013354
2015,Oaxaca,Ánimas Trujano,20174,55.44536424
2015,Oaxaca,San Juan Bautista Atatlahuca,20175,95.72182596
2015,Oaxaca,San Juan Bautista Coixtlahuaca,20176,86.4149843
2015,Oaxaca,San Juan Bautista Cuicatlán,20177,78.38793483
2015,Oaxaca,San Juan Bautista Guelache,20178,45.69214974
2015,Oaxaca,San Juan Bautista Jayacatlán,20179,92.81500364
2015,Oaxaca,San Juan Bautista Lo de Soto,20180,59.09388275
2015,Oaxaca,San Juan Bautista Suchitepec,20181,89.39318885
2015,Oaxaca,San Juan Bautista Tlacoatzintepec,20182,97.49951923
2015,Oaxaca,San Juan Bautista Tlachichilco,20183,95.78475712
2015,Oaxaca,San Juan Bautista Tuxtepec,20184,60.48810063
2015,Oaxaca,San Juan Cacahuatepec,20185,84.13319672
2015,Oaxaca,San Juan Cieneguilla,20186,79.13846154
2015,Oaxaca,San Juan Coatzóspam,20187,97.25185185
2015,Oaxaca,San Juan Colorado,20188,82.65022645
2015,Oaxaca,San Juan Comaltepec,20189,98.22041763
2015,Oaxaca,San Juan Cotzocón,20190,73.32928338
2015,Oaxaca,San Juan Chicomezúchil,20191,63.2019544
2015,Oaxaca,San Juan Chilateca,20192,49.58351568
2015,Oaxaca,San Juan del Estado,20193,78.86844526
2015,Oaxaca,San Juan del Río,20194,83.65820643
2015,Oaxaca,San Juan Diuxi,20195,88.77244898
2015,Oaxaca,San Juan Evangelista Analco,20196,88.28152493
2015,Oaxaca,San Juan Guelavía,20197,86.30644605
2015,Oaxaca,San Juan Guichicovi,20198,75.07281552
2015,Oaxaca,San Juan Ihualtepec,20199,96.86491557
2015,Oaxaca,San Juan Juquila Mixes,20200,92.5263623
2015,Oaxaca,San Juan Juquila Vijanos,20201,95.00168539
2015,Oaxaca,San Juan Lachao,20202,85.99403484
2015,Oaxaca,San Juan Lachigalla,20203,97.47589777
2015,Oaxaca,San Juan Lajarcia,20204,91.29044118
2015,Oaxaca,San Juan Lalana,20205,93.37014141
2015,Oaxaca,San Juan de los Cués,20206,78.06219018
2015,Oaxaca,San Juan Mazatlán,20207,85.13825182
2015,Oaxaca,San Juan Mixtepec -Dto. 08 -,20208,88.46405099
2015,Oaxaca,San Juan Mixtepec -Dto. 26 -,20209,95.82135922
2015,Oaxaca,San Juan Ñumí,20210,96.19869582
2015,Oaxaca,San Juan Ozolotepec,20211,99.47061443
2015,Oaxaca,San Juan Petlapa,20212,98.27554745
2015,Oaxaca,San Juan Quiahije,20213,93.75472649
2015,Oaxaca,San Juan Quiotepec,20214,94.69615164
2015,Oaxaca,San Juan Sayultepec,20215,57.43792633
2015,Oaxaca,San Juan Tabaá,20216,95.27460169
2015,Oaxaca,San Juan Tamazola,20217,97.64952741
2015,Oaxaca,San Juan Teita,20218,99.07300885
2015,Oaxaca,San Juan Teitipac,20219,91.18398994
2015,Oaxaca,San Juan Tepeuxila,20220,97.47572816
2015,Oaxaca,San Juan Teposcolula,20221,82.26058325
2015,Oaxaca,San Juan Yaeé,20222,93.94373593
2015,Oaxaca,San Juan Yatzona,20223,93.83138173
2015,Oaxaca,San Juan Yucuita,20224,72.25616698
2015,Oaxaca,San Lorenzo,20225,89.5338065
2015,Oaxaca,San Lorenzo Albarradas,20226,85.17735125
2015,Oaxaca,San Lorenzo Cacaotepec,20227,51.19578208
2015,Oaxaca,San Lorenzo Cuaunecuiltitla,20228,98.5
2015,Oaxaca,San Lorenzo Texmelúcan,20229,99.13014848
2015,Oaxaca,San Lorenzo Victoria,20230,74.16858238
2015,Oaxaca,San Lucas Camotlán,20231,95.13188832
2015,Oaxaca,San Lucas Ojitlán,20232,94.03647001
2015,Oaxaca,San Lucas Quiaviní,20233,86.86683739
2015,Oaxaca,San Lucas Zoquiápam,20234,96.84230307
2015,Oaxaca,San Luis Amatlán,20235,93.03865493
2015,Oaxaca,San Marcial Ozolotepec,20236,97.88266465
2015,Oaxaca,San Marcos Arteaga,20237,70.59359191
2015,Oaxaca,San Martín de los Cansecos,20238,90.32097004
2015,Oaxaca,San Martín Huamelúlpam,20239,84.33609959
2015,Oaxaca,San Martín Itunyoso,20240,96.57388889
2015,Oaxaca,San Martín Lachilá,20241,81.19381443
2015,Oaxaca,San Martín Peras,20242,99.35225757
2015,Oaxaca,San Martín Tilcajete,20243,58.10586124
2015,Oaxaca,San Martín Toxpalan,20244,85.76005587
2015,Oaxaca,San Martín Zacatepec,20245,81.29317607
2015,Oaxaca,San Mateo Cajonos,20246,95.04385965
2015,Oaxaca,Capulálpam de Méndez,20247,45.83320923
2015,Oaxaca,San Mateo del Mar,20248,93.25245043
2015,Oaxaca,San Mateo Yoloxochitlán,20249,94.01142681
2015,Oaxaca,San Mateo Etlatongo,20250,80.46660305
2015,Oaxaca,San Mateo Nejápam,20251,96.27433628
2015,Oaxaca,San Mateo Peñasco,20252,95.87359263
2015,Oaxaca,San Mateo Piñas,20253,91.08554729
2015,Oaxaca,San Mateo Río Hondo,20254,91.67733333
2015,Oaxaca,San Mateo Sindihui,20255,92.95657078
2015,Oaxaca,San Mateo Tlapiltepec,20256,91.16587678
2015,Oaxaca,San Melchor Betaza,20257,94.92798111
2015,Oaxaca,San Miguel Achiutla,20258,94.79041916
2015,Oaxaca,San Miguel Ahuehuetitlán,20259,96.295
2015,Oaxaca,San Miguel Aloápam,20260,88.84083425
2015,Oaxaca,San Miguel Amatitlán,20261,94.57190917
2015,Oaxaca,San Miguel Amatlán,20262,90.86427796
2015,Oaxaca,San Miguel Coatlán,20263,87.45305832
2015,Oaxaca,San Miguel Chicahua,20264,96.14221725
2015,Oaxaca,San Miguel Chimalapa,20265,89.02985915
2015,Oaxaca,San Miguel del Puerto,20266,78.56906229
2015,Oaxaca,San Miguel del Río,20267,86.04608295
2015,Oaxaca,San Miguel Ejutla,20268,69.33992095
2015,Oaxaca,San Miguel el Grande,20269,73.57011173
2015,Oaxaca,San Miguel Huautla,20270,96.89015152
2015,Oaxaca,San Miguel Mixtepec,20271,98.90461672
2015,Oaxaca,San Miguel Panixtlahuaca,20272,94.97218733
2015,Oaxaca,San Miguel Peras,20273,98.0105156
2015,Oaxaca,San Miguel Piedras,20274,98.5508982
2015,Oaxaca,San Miguel Quetzaltepec,20275,98.33194403
2015,Oaxaca,San Miguel Santa Flor,20276,94.49705882
2015,Oaxaca,Villa Sola de Vega,20277,83.00420434
2015,Oaxaca,San Miguel Soyaltepec,20278,78.30809025
2015,Oaxaca,San Miguel Suchixtepec,20279,87.17680921
2015,Oaxaca,Villa Talea de Castro,20280,80.84068741
2015,Oaxaca,San Miguel Tecomatlán,20281,81.96311475
2015,Oaxaca,San Miguel Tenango,20282,97.4031746
2015,Oaxaca,San Miguel Tequixtepec,20283,88.51971326
2015,Oaxaca,San Miguel Tilquiápam,20284,99.21310924
2015,Oaxaca,San Miguel Tlacamama,20285,71.87250736
2015,Oaxaca,San Miguel Tlacotepec,20286,81.69168357
2015,Oaxaca,San Miguel Tulancingo,20287,95.35335689
2015,Oaxaca,San Miguel Yotao,20288,97.25230203
2015,Oaxaca,San Nicolás,20289,73.32958035
2015,Oaxaca,San Nicolás Hidalgo,20290,79.03567568
2015,Oaxaca,San Pablo Coatlán,20291,94.82538481
2015,Oaxaca,San Pablo Cuatro Venados,20292,98.98888889
2015,Oaxaca,San Pablo Etla,20293,42.52870037
2015,Oaxaca,San Pablo Huitzo,20294,66.29515419
2015,Oaxaca,San Pablo Huixtepec,20295,73.85510032
